Run,Assay Type,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Platform,ReleaseDate,SRA Study,BioSample,Organism,Sample Name,DATASTORE filetype,DATASTORE provider,DATASTORE region,BioProject,Bytes,create_date,version,AvgSpotLen,Bases,Library Name,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,Strain,BioSampleModel,geo_loc_name,Host,Isolation_Source,Lat_Lon,collected_by,Host_disease,Isolate,Sample_Name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,Submitter_Id,ENA_first_public,ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_Type,ArrayExpress-SPECIES,MLST,common_name,AssemblyName,Subject_ID,COUNTRY,geographic_location_(country_and/or_sea),Genotype,TREATMENT,isolate_name_alias,sra_title (run),host_scientific_name,host_health_state,Time,specific_host,source_name,Drug_concentration_ug/ml,Bank,Generations,GEO_Accession (exp),TEST,REPLICATE,MLST#,supplier_name,host_status,Sample_Description,ref_biomaterial,isol_growth_condt,num_replicons,project_name,env_broad_scale,env_local_scale,env_medium,anonymized_name,host_sex,ArrayExpress-STRAIN_OR_LINE,Serovar,BIOMATERIAL_PROVIDER,geographic_location_(region_and_locality),MLST#_Scheme,isolation-source,Host_age,gssr_id (exp),gssr_id (run),instrument_name (run),lsid (exp),lsid (run),material_type (exp),molecular_indexing_scheme (run),project (exp),project (run),run_barcode (run),run_name (run),work_request (exp),work_request (run),flowcell_barcode (run),lane (run),read_group_id (run),read_group_platform_unit (run),media,analysis_type (exp),analysis_type (run),library_type (exp),library_type (run),bio_material,host_associated,Broker_name,CULTURE_COLLECTION,host_description,antibiotic,TimePoint,platform_model,nat-host,host_tissue_sampled,Concentration,geographic_location_(country_and/or_sea,_region),isolation_type,passage_history,product_order (exp),product_order (run),product_part_number (exp),product_part_number (run),research_project (exp),research_project (run),ArrayExpress-Sex,gender,type-material,Temp,alternate_id,Sample_id,root_sample_id (exp),root_sample_id (run),sample_id (exp),sample_id (run),exposure,Library,Specimen_voucher
ERR10783159,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233736,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-17T00:00:00Z,ERP143762,SAMEA112328341,Acinetobacter baumannii,SAMEA112328341,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",PRJEB58695,50069078,2023-01-23T06:24:00Z,1,302,90581276,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT12-1_S36,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT12-1_S36,2023-01-15,2023-01-15,SAMEA112328341,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T20:18:46Z,2023-01-15T20:18:46Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10783163,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233740,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-17T00:00:00Z,ERP143762,SAMEA112328347,Acinetobacter baumannii,SAMEA112328347,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",PRJEB58695,64788033,2023-01-23T06:24:00Z,1,302,109655596,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT12-6_S40,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT12-6_S40,2023-01-15,2023-01-15,SAMEA112328347,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T20:18:46Z,2023-01-15T20:18:46Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10783166,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233743,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-17T00:00:00Z,ERP143762,SAMEA112328348,Acinetobacter baumannii,SAMEA112328348,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",PRJEB58695,89905642,2023-01-23T06:24:00Z,1,302,154443404,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT12-7_S25,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT12-7_S25,2023-01-15,2023-01-15,SAMEA112328348,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T20:18:46Z,2023-01-15T20:18:46Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10783178,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233755,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-17T00:00:00Z,ERP143762,SAMEA112328413,Acinetobacter baumannii,SAMEA112328413,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,224415404,2023-01-23T06:25:00Z,1,302,365985042,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT9-2_S50,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT9-2_S50,2023-01-15,2023-01-15,SAMEA112328413,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T20:18:47Z,2023-01-15T20:18:47Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10820997,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10266597,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-02T00:00:00Z,ERP143762,SAMEA112328306,Acinetobacter baumannii,SAMEA112328306,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",PRJEB58695,48150123,2023-02-05T13:15:00Z,1,302,85848030,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL12-14_S30,2023-02-01,2023-02-01,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL12-14_S30,2023-02-01,2023-02-01,SAMEA112328306,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-02-01T00:23:47Z,2023-02-01T00:23:47Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812834,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259393,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328297,Acinetobacter baumannii,SAMEA112328297,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",PRJEB58695,132852154,2023-02-04T22:07:00Z,1,302,208493552,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,AGOB1_S29,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",AGOB1_S29,2023-01-31,2023-01-31,SAMEA112328297,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:36Z,2023-01-31T00:26:36Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812835,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259394,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328304,Acinetobacter baumannii,SAMEA112328304,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",PRJEB58695,58509408,2023-02-04T22:08:00Z,1,302,104764706,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL12-10_S27,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL12-10_S27,2023-01-31,2023-01-31,SAMEA112328304,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:35Z,2023-01-31T00:26:35Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812836,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259395,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328308,Acinetobacter baumannii,SAMEA112328308,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",PRJEB58695,76490031,2023-02-04T22:08:00Z,1,302,117610578,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL12-17_S99,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL12-17_S99,2023-01-31,2023-01-31,SAMEA112328308,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:35Z,2023-01-31T00:26:35Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812837,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259396,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328314,Acinetobacter baumannii,SAMEA112328314,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",PRJEB58695,57362017,2023-02-04T22:08:00Z,1,302,101256372,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL12-8_S25,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL12-8_S25,2023-01-31,2023-01-31,SAMEA112328314,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:36Z,2023-01-31T00:26:36Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812838,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259397,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328315,Acinetobacter baumannii,SAMEA112328315,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",PRJEB58695,58719050,2023-02-04T22:08:00Z,1,302,102681208,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL12-9_S26,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL12-9_S26,2023-01-31,2023-01-31,SAMEA112328315,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:35Z,2023-01-31T00:26:35Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812839,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259398,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328323,Acinetobacter baumannii,SAMEA112328323,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",PRJEB58695,65715201,2023-02-04T22:08:00Z,1,302,117227038,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL8-1_S1,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL8-1_S1,2023-01-31,2023-01-31,SAMEA112328323,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:36Z,2023-01-31T00:26:36Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812840,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259399,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328328,Acinetobacter baumannii,SAMEA112328328,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",PRJEB58695,49057930,2023-02-04T22:09:00Z,1,302,88274902,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL9-6_S8,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL9-6_S8,2023-01-31,2023-01-31,SAMEA112328328,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:37Z,2023-01-31T00:26:37Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812841,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259400,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328331,Acinetobacter baumannii,SAMEA112328331,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",PRJEB58695,65326459,2023-02-04T22:08:00Z,1,302,118805592,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT10-1_S16,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT10-1_S16,2023-01-31,2023-01-31,SAMEA112328331,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:35Z,2023-01-31T00:26:35Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812867,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259426,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328339,Acinetobacter baumannii,SAMEA112328339,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,136490796,2023-02-04T23:01:00Z,1,302,229103844,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT12-16_S26,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT12-16_S26,2023-01-31,2023-01-31,SAMEA112328339,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:35Z,2023-01-31T00:26:35Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812868,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259427,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328349,Acinetobacter baumannii,SAMEA112328349,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,137564489,2023-02-05T02:04:00Z,1,302,229385006,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT12-8_S26,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT12-8_S26,2023-01-31,2023-01-31,SAMEA112328349,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:35Z,2023-01-31T00:26:35Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812869,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259428,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328358,Acinetobacter baumannii,SAMEA112328358,"run.zq,fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,55866053,2023-02-04T23:00:00Z,1,302,109797838,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT6-12_S15,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT6-12_S15,2023-01-31,2023-01-31,SAMEA112328358,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:35Z,2023-01-31T00:26:35Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812870,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259429,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328361,Acinetobacter baumannii,SAMEA112328361,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",PRJEB58695,69256401,2023-02-05T02:04:00Z,1,302,121544732,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT6-15_S27,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT6-15_S27,2023-01-31,2023-01-31,SAMEA112328361,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:35Z,2023-01-31T00:26:35Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812871,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259430,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328385,Acinetobacter baumannii,SAMEA112328385,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",PRJEB58695,57444310,2023-02-05T02:04:00Z,1,302,101363884,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT6-2_S19,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT6-2_S19,2023-01-31,2023-01-31,SAMEA112328385,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:35Z,2023-01-31T00:26:35Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812872,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259431,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328412,Acinetobacter baumannii,SAMEA112328412,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",PRJEB58695,98468667,2023-02-05T02:04:00Z,1,302,155815390,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT9-1_S33,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT9-1_S33,2023-01-31,2023-01-31,SAMEA112328412,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:35Z,2023-01-31T00:26:35Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10812873,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10259432,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-01T00:00:00Z,ERP143762,SAMEA112328415,Acinetobacter baumannii,SAMEA112328415,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,53995218,2023-02-05T02:04:00Z,1,302,97198700,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT9-4_S12,2023-01-31,2023-01-31,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT9-4_S12,2023-01-31,2023-01-31,SAMEA112328415,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-31T00:26:35Z,2023-01-31T00:26:35Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10787957,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10237307,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-22T00:00:00Z,ERP143762,SAMEA112328318,Acinetobacter baumannii,SAMEA112328318,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",PRJEB58695,40336954,2023-01-25T04:28:00Z,1,302,68951432,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL1-50_S33,2023-01-20,2023-01-21,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL1-50_S33,2023-01-20,2023-01-20,SAMEA112328318,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-20T20:30:45Z,2023-01-20T20:30:45Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10787961,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10237311,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-22T00:00:00Z,ERP143762,SAMEA112328325,Acinetobacter baumannii,SAMEA112328325,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",PRJEB58695,99877481,2023-01-25T04:28:00Z,1,302,175601824,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL9-3_S50,2023-01-20,2023-01-21,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL9-3_S50,2023-01-20,2023-01-20,SAMEA112328325,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-20T20:30:45Z,2023-01-20T20:30:45Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10788033,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10237383,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-22T00:00:00Z,ERP143762,SAMEA112328342,Acinetobacter baumannii,SAMEA112328342,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",PRJEB58695,52651332,2023-01-25T04:28:00Z,1,302,94913466,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT12-2_S37,2023-01-20,2023-01-21,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT12-2_S37,2023-01-20,2023-01-20,SAMEA112328342,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-20T20:30:45Z,2023-01-20T20:30:45Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10788115,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10237425,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-22T00:00:00Z,ERP143762,SAMEA112328360,Acinetobacter baumannii,SAMEA112328360,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",PRJEB58695,61812740,2023-01-25T04:28:00Z,1,302,110329660,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT6-14_S26,2023-01-20,2023-01-21,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT6-14_S26,2023-01-20,2023-01-20,SAMEA112328360,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-20T20:30:45Z,2023-01-20T20:30:45Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
